Unnamed: 0,label,text,label_num
1537,ham,cornhusker deal rita things changing daily thing waiting get figured tell mark mccoy handle going get information right long weekend hope helps pat rita wynne ect 08 31 2000 05 25 pm pat clynes corp enron enron daren j farmer hou ect ect cc subject cornhusker deal hey guys need bought speed cornhusker deal know impact group expect see terms allocations settlements info either provide would appreciated thanks great holiday,0
750,ham,fw updated contact sheet would please forward revised contact sheet ie new pager number appropriate parties group email distirbution list thanks trey original message maillet lisa sent monday may 08 2000 10 02 anp co team midlothian team david k spikings abbpge com subject updated contact sheet midlothian fuel supply contact xls,0
2033,ham,fwd fw fwd picture worth thousand words hits keep coming forwarded steve venturatos hou ect 11 14 2000 11 23 bradley rome 11 14 2000 11 14 31 please respond cc subject fwd fw fwd picture worth thousand words bradley j rome cpl esa senior staff landman burlington resources oil dave hackney e mail doug bowling e mail george grau e mail jay martin e mail jim bailey e mail jim vance e mail kevin ashley e mail leanne cantrell e mail lew scott e mail mike bowman e mail steve bohnet e mail tim walker e mail todd burkes e mail subject fw fwd picture worth thousand words original message lisa lahoste sent tuesday november 14 2000 6 00 barbara meyer bob murphy bob byars subject fwd picture worth thousand words lisa lahoste energy partners ltd engineering technician east bay field 504 799 1919 504 799 1910 fax llahoste eplweb com algore jpg,0
3452,ham,fw dell enron order confirmation dell enron clickathome order confirmation thank enron clickathome order please read retain e mail records contains important information relating order used future communications dell dell customer number 12831939 order number 641806518 total pocket amount 97 38 total pocket amount includes upgrade costs shipping taxes online sales point contact assist order needed office hours monday friday 8 7 pm central standard time reach office calling 1 866 220 3355 e mail us epp clickathome dell com estimated ship date estimate order shipped 09 11 01 although anticipate delay order cannot guarantee shipping date occasionally run unexpected delays manufacturing order shipped dell terms conditions sale found www dell com total satisfaction policy wish cancel order reason within 30 days refund amounts paid minus shipping costs questions asked responsible cost shipping system back us epp customer care contact options 1 866 220 3355 option 4 use e mail box us relationship epp dell com check order status would like check status order please call dell automated order status inquiry system 1 800 433 9014 visit dell order status page also register dell e mail order shipped going reach technical support representative received equipment need contact dell technical support representative please call 1 866 220 3355 option 3 asked give service tag number service tag number five digit alphanumeric number written white bar code label back system please number ready contact technical support representative thank participating dell enron clickathome program pleasure work sincerely lisa carey,0
3459,ham,nom form see attached file nomform wk 4 see attached file nomform wk 4 nomform wk 4,0
3284,ham,eastrans nomination 6 01 01 first month nomination june 2001 deliveries eastrans hpl 20 000 mmbtu dy redeliveries 17 000 mmbtu dy fuels cotton valley 3 000 mmbtu dy cartwheel,0
2757,ham,base gas roll april 01 texas desk requested run base gas roll tonight 3 19 april 2001 production thanks gg,0
7,ham,duns number changes fyi forwarded gary l payne hou ect 12 14 99 02 35 pm antoine v pierre 12 14 99 02 34 pm tommy j yanowski hou ect ect kathryn bussell hou ect ect gary l payne hou ect ect diane e niestrath hou ect ect romeo souza hou ect ect michael eiben hou ect ect clem cernosek hou ect ect scotty gilbert hou ect ect dave nommensen hou ect ect david rohan hou ect ect kevin heal cal ect ect richard pinion hou ect ect cc mary g gosnell hou ect ect jason moore hou ect ect samuel schott hou ect ect bernice rodriguez hou ect ect subject duns number changes making changes 11 00 wednesday december 15 agree problem dnb number change please notify otherwise make change scheduled dunns number change counterparty cp id number cinergy resources inc 62163 869279893 928976257 energy dynamics management inc 69545 825854664 088889774 south jersey resources group llc 52109 789118270 036474336 transalta energy marketing us inc 62413 252050406 255326837 philadelphia gas works 33282 148415904 146907159 thanks rennie 3 7578,0
390,ham,organizational announcement please note following organizational changes enron corp enron north america wanda curry joining corporate accounting team working rick causey special projects including certain retail broadband accounting initiatives thank wanda significant contributions ena planning reporting function well transaction support activities played key role making 1999 successful year ena wes colwell join ena lead planning reporting transaction support accounting functions wes joined enron 1999 made key contributions setting company wide accounting transaction support team assists enron  business units critical issues deals rodney faldyn rejoins enron azurix continue build corporate accounting transaction support team rodney continue effort grow team take management key accounting matters impact enron changes effective immediately transition period march please join us congratulating wanda wes rodney new roles,0
1650,ham,cornhusker plants become external counterparty fee probably go back scale original contract assumption original plant financing could afford escalating fee let know want look thanks bob daren j farmer ect 09 20 2000 07 38 thomas martin hou ect ect bob hall na enron enron steve jackson hou ect ect cc subject cornhusker please read message think increasing fee forwarded daren j farmer hou ect 09 20 2000 07 32 john griffith enron 09 19 2000 11 28 daren j farmer hou ect ect cc subject cornhusker darren things going note reiterate talked yesterday rick hill wanted know admin fee would fee outside counterparty admin fee would life project 2019 also mike mazowita calling talk plant week end month please let know questions concerns thanks john,0
1603,ham,new desk sitara please give shout questions 39222 chao,0
2115,ham,apache deal 384247 10 00 please follow current practice pay lower price thanks bob enron capital management david baumbach ect 11 21 2000 03 55 pm megan parker corp enron enron cc daren j farmer hou ect ect bob hall na enron enron subject apache deal 384247 10 00 according contract brief received 2 175 1999 price believe pricing correct bob darren may able questions better dave enron north america corp megan parker enron 11 21 2000 03 27 pm david baumbach hou ect ect cc subject apache deal 384247 10 00 got invoice gas bought apache tenaska iv different price deal 384247 price 2 285 demand fee 0 457 25 000 day apache billing us 2 175 demand charge verify price let know correct thanks megan,0
3264,ham,noms actual vols 5 18 thru 5 20 agree eileen ponton 05 21 2001 04 01 51 pm david avila lsp enserch us tu charlie stone energy txu tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com szajac enron com cc subject noms actual vols 5 18 thru 5 20 date nom mcf mmbtu 5 18 17 500 17 718 18 197 5 19 30 000 29 053 29 838 5 20 30 000 29 976 30 786,0
1529,ham,revision 1 enron hpl actuals august 31 2000 teco tap 70 000 hpl gas daily ls hpl lsk ic 8 000 enron 12 000 hpl gas daily forwarded melissa jones texas utilities 09 01 2000 10 54 melissa jones 09 01 2000 10 25 charlie stone texas utilities tu gary green texas utilities tu tim powell lsp enserch us tu daren j farmer enron com gary hanks enron com carlos j rodriguez enron com earl tisdale enron com ami chokshi enron com cc subject enron hpl actuals august 31 2000 teco tap 18 000 enron 52 000 hpl gas daily ls hpl lsk ic 20 000 enron,0
547,ham,mtbe upsets mtbe plant determined full production attained sooner first forecast production mtbe plant remains approximately 9 mbd today tomorrow 11 mbd thursday march 30 13 7 mbd starting friday march 31,0
2017,ham,transport koch beginning wednesday christina indian springs plant delivery hpl taken service repiping work effective wednesday morning 15 th ena moving texas desk purchases via koch gateway teco polk co plant 12780 midcon needville 6350 confirmed available capacity koch made sure agreement evergreen work purposes please let know ensure nomination process works smoothly possible work daren liz make sure purchase sales tickets moved koch please let know responsible transport usage ticket koch necessary put ticket afternoon responsible 02 commodity fee aca 0022 1 6 fuel monetizes 09 approximately move volumes ena receiving 84 987 dth plant delivering 83 627 midcon texas also option deliver displacement midcon goodrich edna displace deliveries koch bayside please let know questions need anything mary ext 35251,0
79,ham,unresolved issues jan 1 think everyone agrees lot confusion desk assignments responsibilities said listing current issues seen need addressed quickly issues none business since see unpathed gas thought two might want dicsuss issues enron field services nominated since september 99 stopped business pipe fyi need get assigned find old notes try get pathed necessary someone needs let know lavaca expense transport offsystem gas hplc transports ena ena nom meter 1000 pops jan 1 midcon texas pipeline deals left unpathed jan 1 dec brokered nominated obvious seem 10 000 transport contract move gas sale broker stands looks like long position assigned thought carlos handling one could wrong channel industries pipeline several issues 1 deals exception long term transport expense left unpathed jan 1 viewed prior month transactions pathed appropriately someone needs review accuracy also deals went zero nominated january 2 still enough supply meet sales requirement issue left unsresolved since october 99 volume management cannot allocate pathed nominated 3 transaction january point specific transport contracts rec mtr 1 6366 10 000 del mtr 2 6203 10 000 pathed pipeline rate need know rate whether one expense contracts needs amended transaction legally covered carlos handling pipe dec assigned jan hpl operational shipper hpl left unpathed december january 1 assigned wait get back next week left unresolved get pathed return pat following recollection assignments dec 1 present might want confirm mary smith proceed decisions need made based possible unassigned issues hank eisenhours duties split mandey handle long term hplc expense issues undeveloped contracts december flow forward cleanup 1999 unresolved issues carlos offsystem transactions ena hplc unify offsystem paper electronic noms intrastate pipes ami stacey also handle lot confusion found unpathed gas december need address one quickly hpl transports split zone logistics rep responsible pathing meters assigned zones unify hpl operational seems left unassigned think desk assumed carlos took hanks responsibilities assignments recollection,0
1677,ham,october 2000 availabilities appears first one thanks bev forwarded beverly beaty hou ect 09 26 2000 08 28 enron capital trade resources corp steve holmes 09 21 2000 05 19 pm cc subject october 2000 availabilities attached october 2000 availabilities devon energy notify updates soon become availabilie thanks steve enronavailsl 000 xls,0
436,ham,kingwood cove march specials welcome enjoy kingwood cove golf specials please take advantage special offers receive notices weekly bi weekly longer wish receive messages simply reply request keep fairway free green fees march monday tuesday 10 golf invitaion good 4 players cart rental required must present e mail invitation prior registration valid offers tournaments expires 03 31 00 call book tee time 281 358 1155 millennium special offer wednesday thursday anytime 21 per player friday saturday sunday holidays 10 28 per player golf invitation good 4 players recieve 1 2 cart green fee range balls plus sleeve xl 2000 golf balls must present e mail invitation prior registration valid offers tournaments expires 03 31 00 call book tee time 281 358 1155 golf lesson special lessons save 10 buy two lessons save 10 per lesson fine tune swing expires 03 31 00 spring break jr clinic march 13 th 15 th reminder get company leagues rolling spring start planning company charity tournaments booking spring 2000 beyond get date choice today information contact billy paul 281 358 1155,0
39,ham,kerr mcgee tomcat hey joe response got regards tomcat place another call david let know information received included points except tomcat keep informed know gas sourced mi 587 moved km firm contract long ces remembers sell gas entex entex chooses pipe take usually midcon also hpl channel tejas km invoiced directly volume approx 2395 deal entex written monthly km pays basket indices entex pays highest index ami forwarded ami chokshi corp enron 12 21 99 09 32 dscottl com 12 21 99 09 18 12 ami chokshi corp enron enron cc subject response got risk desk structuring group already provided information probably need check guess would tetco stx tomcat gas belongs david,0
3224,ham,calpine 5 12 thru 5 14 1465 ricky sent nom early 87 000 weekend new number 713 571 3258 thanks julie,0
2883,ham,windows 2000 outlook soon migrating windows 2000 outlook texas desk scheduled tuesday april 10 th told pass along following information group 1 receiving emails migration team gem please sure open desktop remotely important messages explaining migration process need insure successful migration 2 due new space limitations mailbox advised clean notes mailbox old unneeded messages migration outlook restricted mailbox size 100 mb outlook issue warning reach 75 mb let know near mailbox limit reach 100 mb prevented sending email still able receive internal external messages need reduce size mailbox deleting old mail saving attachments local drive etc able send email 3 day migration 30 days old mail migrated mailbox includes mail inbox folders calendar items dating back one year day migration migrated 4 everyone read view notes transition completed able copy paste thanks laura,0
2701,ham,hpl nom march 13 2001 see attached file hplno 313 xls hplno 313 xls,0
3627,ham,econnect vpn approved added econnect remote access solution user account granted remote access permission security within 24 hours please follow instructions attached document require technical assistance please call resolution center 713 853 1411 thanks mustafa cochinwala,0
2748,ham,noms actual flow 03 15 agree eileen ponton 03 16 2001 10 11 53 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 15 date nom flow mcf flow mmbtu 3 15 60 000 59 386 60 989 btu 1 027,0
1686,ham,enron hpl actuals september 25 2000 monday september 25 2000 teco tap flow hpl ls katy 15 000 enron,0
3146,ham,meter 1558 april 2001 cerrito lastiendas meter flow 7 th deal ended 6 th extend deal 48 mmbtu flowed override meter add day flowed less nom third 4861 nom 5000 thanks julie,0
220,ham,98 3405 activity allocated nomed 98 9643 daren please 0 activity sitara deal tickets 113858 93779 138094 120866 138544 139661 relative 98 3405 activity nomed 98 9643 think referenced deal tickets meter thanks jackie 3 9497,0
3190,ham,fw update maintanence hpl three rivers looks like outage scheduled postponed original message valentin zapata enron mailto imceanotes 22 valentin 20 zapata 22 20 3 cvzapata 40 duke energy 2 ecom 3 e 40 enron enron com sent friday may 04 2001 1 45 pm kemp juliann subject maintanence hpl three rivers julie worked postponed later date notice maybe next month sorry inconvience please pass gas control thanks questions please call,0
799,ham,ena sales hpl daren thank list true remaining ena sales customers researching list getting contractual volumes brenda needs confused praxair though sales contract ena praxair assigned hplc eff 10 1 99 remaining contract ena praxair master financial agreement praxair really need remain ena okay hplc really needs ena need un 10 1 99 assignment hplc set new contract ena praxair please advise daren j farmer 05 11 2000 03 11 pm cheryl dudley hou ect ect cc subject ena sales hpl cheryl counterparties ena currently sales gas city brazoria central illinois light company h gas company inc markham gas merit energy partners praxair reliant energy entex reliant energy hl p southern union company texas utilities fuel company txu fuel co union carbide corporation unit gas transmission company inc ena transacted companies listed likely happen hpl trade counterparties ena trades hpl sitara reports generated cpr list deals counterparty ena let know need something like let know questions cheryl king 05 10 2000 08 42 sent cheryl dudley brenda f herod hou ect ect cc daren j farmer hou ect ect mary smith hou ect ect subject ena sales hpl update project status based new report scott mills ran sitara come following counterparties ones ena selling gas hpl pipe altrade transaction l l c gulf gas utilities company brazoria city panther pipeline inc central illinois light company praxair inc central power light company reliant energy entex ces equistar chemicals lp reliant energy hl p central illinois light company southern union company h gas company inc texas utilities fuel company duke energy field services inc txu gas distribution entex gas marketing company union carbide corporation equistar chemicals lp unit gas transmission company inc since sure exactly gets entered sitara pat clynes suggested check daren farmer make sure missing something waiting response mary smith begin gathering contractual volumes contracts forwarded cheryl dudley hou ect 05 10 2000 07 56 cheryl king 05 08 2000 04 11 pm sent cheryl dudley daren j farmer hou ect ect mary smith hou ect ect cc subject ena sales hpl working project brenda herod wondering one could tell right track get everything looking trying draft long term transport storage agreement ena hplc allow ena move gas markets order accomplish needs know sales customers ena hpl pipe scott mills run report sitara showing ena buy sell activity hpl since 7 99 eliminate buys desk desk deals give everything need buy sell deals done ena hpl pipe show sitara someone mentioned something deals hpl transports gas behalf ena sells customer spot deals like happen would show sitara anything else missing real familiar deals happen nowadays receptive ideas suggestions help offer thanks advance,0
486,ham,first deliveries cico oil gas co union gas corp see list thought stacey ami would want know forwarded lauri allen hou ect 03 21 2000 01 47 pm mary smith 03 21 2000 01 38 pm lisa hesse hou ect ect cc lauri allen hou ect ect subject first deliveries cico oil gas co union gas corp fyi meters flowing please ensure rate assumptions still applicable forwarded mary smith hou ect 03 21 2000 01 35 pm esther buckley 03 21 2000 01 27 pm molly l carriere hou ect ect clem cernosek hou ect ect donna consemiu hou ect ect robert cook hou ect ect howard b camp hou ect ect lisa hesse hou ect ect nathan l hlavaty hou ect ect wayne e lightfoot hou ect ect james mckay hou ect ect mary smith hou ect ect steve schneider hou ect ect melissa graves hou ect ect michael walters hou ect ect eric wardle hou ect ect jill zivley hou ect ect mary jo johnson hou ect ect rita wynne hou ect ect michael w morris hou ect ect cheryl jones gpgfin enron enron reid hansen gco enron enron darron c giron hou ect ect neal winfree hou ect ect susan smith hou ect ect gary bryan hou ect ect gary hanks hou ect ect donald p reinhardt hou ect ect vance l taylor hou ect ect brenda f herod hou ect ect david baumbach hou ect ect bryan hull hou ect ect brian riley hou ect ect jeffrey austin hou ect ect cynthia hakemack hou ect ect dawn c kenne hou ect ect lisa csikos hou ect ect kristen j hanson hou ect ect heidi withers hou ect ect j r fosdick gco enron enron carlos j rodriguez hou ect ect stephanie gomes hou ect ect pat clynes corp enron enron tom acton corp enron enron robert walker hou ect ect cc subject first deliveries cico oil gas co union gas corp see attached files,0
1338,ham,enron hpl actuals august 3 2000 teco tap 20 000 enron 91 667 hpl iferc ls hpl lsk ic 20 000 enron,0
2562,ham,nom actual flow 2 12 01 agree forwarded melissa jones texas utilities 02 13 2001 01 46 pm kponton duke energy com 02 13 2001 10 06 17 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject nom actual flow 2 12 01 nom 37 500 actual flow 39 123,0
1865,ham,revision forest oil november 2000 gas volumes fyi forwarded elsa villarreal hou ect 10 20 2000 12 15 pm joan quick 10 19 2000 04 45 pm mary poorman na enron enron jackie young hou ect ect cc elsa villarreal hou ect ect subject revision forest oil november 2000 gas volumes change katy plant first month nom expected 5 479 mmbtu per linda 10 19 forwarded joan quick hou ect 10 19 2000 04 43 pm joan quick 10 18 2000 10 47 sent joan quick mary poorman na enron enron jackie young hou ect ect cc elsa villarreal hou ect ect subject forest oil november 2000 gas volumes forest first month noms delivery point mmbtu mcallen ranch 4 495 katy plant 6 574 termed nov mar per john kjelmyr 10 18,0
2176,ham,txu fuel nom 12 07 00 see attached file hplnl 207 xls hplnl 207 xls,0
1506,ham,enron hpl actuals august 29 2000 hey charlie day 29 show total volume 102 083 140 0 9 la 70 0 2 1 hour 0 0 3 8 also total volume day 28 show hplr 2015 0 enron 1 152 0 gd 666 877 please advise ami melissa jones 08 30 2000 10 10 27 charlie stone gary green timpowell txu com daren j farmer enron com gary hanks enron com carlos j rodriguez enron com earl tisdale enron com ami chokshi enron com cc subject enron hpl actuals august 29 2000 teco tap 20 000 enron 79 167 hpl gas daily ls hpl lsk ic 20 000 enron,0
3055,ham,calpine daily gas nomination julie texas city plant unit late friday night early saturday morning send weekend nomination afternoon ricky archer fuel supply 700 louisiana suite 2700 houston texas 77002 713 830 8659 direct 713 830 8722 fax calpine daily gas nomination 1 doc,0
1113,ham,sitara availability evening 06 29 due emergency repairs sitara cpr unavailable 9 00 pm evening 06 29 additional repairs made server room 34 outage impact systems anticipated sitara available beginning 6 30 tomorrow 06 30 morning questions concerns please contact sitara hotline x 37049 scott mills,0
3205,ham,revised april tenaska sheet megan james revised copy tenaska business april per megan eagle eye sorry inconvenience forget back 20 000 less fuel get total delivered transports 20 000 comes last 4 days month meterl 7 4335 00 payback williams figured noms kept whole worksheet thanks mark x 33396,0
1836,ham,cornhusker tenaska iv operating without gas agency agreement since portion transition agreement expired august 31 met sandy texas gas desk september 28 firm commercial terms think generally accomplished matters price would charged desk concerned amount time taking risk face bank wise otherwise period time agreement inked taken bank consent process rh forwarded garrick hill hou ect 10 17 2000 02 39 pm sandi braband 10 17 2000 02 30 pm john griffith corp enron enron cc garrick hill hou ect ect daren j farmer hou ect ect subject cornhusker john draft working revising got pulled work triple lutz may anything distribute late next week office triple lutz rest today tomorrow town 25 th try get something look go make guarantees sandi john griffith enron 10 17 2000 08 17 sandi braband hou ect ect cc subject cornhusker sandi going cornhusker made progress agreement please let know stand thanks john,0
3002,ham,nom actual flow april 4 th agree eileen ponton 04 05 2001 11 00 46 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject nom actual flow april 4 th nom mcf mmbtu 20 000 19 909 20 447 btu 1 027,0
1416,ham,equistar sold day today gas equistar meter 1553 whatever flows gas day priced 4 40 please enter sitara thanks lee,0
1807,ham,enron hpl actuals october 11 2000 teco tap 40 000 enron 110 000 hpl iferc,0
1742,ham,tetco hpl enerfin meter 986892 step romeo please step 1 today 10 4 00 1 please change confirmed noms zero contracts nominated period 1 1 00 thru 10 31 00 meter 2 change allocation method allocatable effective 1 1 99 3 please reallocate meter period 1 1 99 thru 10 31 00 4 call tasks completed step ii sherlyn please check following tommorrow 10 5 00 1 verify settlements zero bav adjustment received contract activities meter 986892 period 1 1 99 thru 9 30 00 2 verification complete please call step iii donna call tomorrow 10 5 00 inform make following changes 1 change meter drn facility 501026 facility trade nom yes 2 change meter drn facility 515136 facility trade nom 3 completion please call well romeo x 34544 step iv romeo upon receiving call donna 1 please make appropriate changes corrections pops system facility changes made global facilities dept understanding changes done automatically 2 upon completion please call step v jackie 1 tomorrow 10 05 00 informed romeo made changes let know may begin scheduling meter 0980439 meter replacing 0986892 2 completion please let know gary could create problems gas control confirmed volumes zeroed including october 2000 activities meter 986892 today 10 4 00 correct within 24 thru 48 hours meter 980439 daren could also create issues remember issues clear within 24 48 hours victor information since create changes anyone questions please feel free call x 3665 thanks clem,0
78,ham,calpine cellular phone number 713 562 2050 questions weekend holiday hesitate give call thanks,0
3010,ham,ocean star brown bag may 17 th 2001 nesa hea member attached offshore energy center brown bag flyer oec consists ocean star retired offshore jack rig museum galveston tx brown bag also includes happy hour hope see date may 17 th 2001 time 11 30 5 pm please call tracy cummins 713 856 6525 questions thanks lana moore director education oecol doc,0
1843,ham,eastrans nomination change effective 10 19 00 marta henderson road advised subject item via phone hereby transmitting info via e mail please commence deliveries eastrans 7500 mmbtu effective 10 19 00 notice redeliveries 7500 mmbtu fuels cotton valley hpl thank,0
1541,ham,meter 984132 1 16 99 10 000 allocated adonis 51862 5 th nothing allocated confirmed adonis 16 th additionally looks like 5000 confirmed receipt mitchell track id 3167 16 th 0 also taking conf allocation adonis track id 6155 mitchell track id 3167 zero 16 th meter balance remains bridge errors cleared jackie young 08 24 2000 08 33 karen lindley corp enron enron sherlyn schumack hou ect ect cc daren j farmer hou ect ect subject meter 984132 1 16 99 karen sherlyn gary placed daren lap please read information requested daren latest get back soon hear daren response jackie 3 9497 forwarded jackie young hou ect 08 24 2000 08 32 jackie young 08 23 2000 04 27 pm daren j farmer hou ect ect cc subject meter 984132 1 16 99 day 5 mops hpl ena delivery nom 10 0 pathed ena 201 k day 16 mops hpl ena deal strange day 16 pops references adonis deal 5 th swing deal daren j farmer 08 23 2000 12 59 pm jackie young hou ect ect cc subject meter 984132 1 16 99 jackie mops show days question would incorrect add days adonis ticket mentioned sounds meter allocated incorrectly pops deal pathed correctly mops let know find mops forwarded daren j farmer hou ect 08 23 2000 12 54 pm enron north america corp gary w lamphier 08 22 2000 02 51 pm daren j farmer hou ect ect cc subject meter 984132 1 16 99 forwarded gary w lamphier hou ect 08 22 2000 02 51 pm sherlyn schumack 08 22 2000 02 07 pm jackie young hou ect ect karen lindley corp enron enron cc gary w lamphier hou ect ect subject meter 984132 1 16 99 issue 1 16 99 meter 984132 20 000 mmbtu confirmed adonis pops 10 000 mmbtu day 5 day 16 day 16 valid deal 51862 track id 6155 10 000 confirmed actual sale adonis 10 000 invoiced paid adonis trying clear feedback error report question 10 000 confirmed 1 16 99 date valid deal karen allocates actual 10 000 prorating 5 000 day confirmed 5 th 16 th whole 10 000 allocated 5 th 5 000 allocated day 5 000 allocated day 16 th needs added deal,0
2304,ham,hpl noms dec 29 2000 see attached file hplnl 229 xls hplnl 229 xls,0
153,ham,12 99 k needed 1 2000 k needed daren thank prompt attention matter reminder roll first six days december 1999 98 9789 sitara 108246 carlos tom please apprise completed research producer services referencing meters daren referred contract terminated daren j farmer 01 18 2000 12 38 pm jackie young hou ect ect carlos j rodriguez hou ect ect tom acton corp enron enron cc pat clynes corp enron enron rita wynne hou ect ect subject 12 99 k needed 1 2000 k needed see notes red case contract terminated tom carlos need get producer services determine need set gtc renegotiate term deal etc jackie young 01 18 2000 11 24 daren j farmer hou ect ect cc pat clynes corp enron enron rita wynne hou ect ect subject 12 99 k needed 1 2000 k needed daren help placing k listed meters know deals rolled new ones set need k specified meter month following noted month k thanks advance help jackie 3 9497 98 1534 delivery last flowed w k 12 99 215 k sitara 95541 stop date 12 99 new deal added january 151694 98 6563 receipt last flowed w k wasl 1 99 203 k sitara 26511 new sitara 130913 killed evergreen checked one contract terminated 98 6614 receipt sitara 130917 deal stop date 2 29 2000 deal amount 1487 mmbtu estimated vols 0 want change anything sitara without knowledge good deal first part month nom zero pops beginning tomorrow volume ticket 98 9758 receipt last flowed w k 12 99 96026573 sitara 133088 stop date 12 99 evergreen checked one contract terminated 98 9651 receipt last flowed w k 12 99 96026573 sitara 51491 stop date 12 99 new deal 136744 deal killed contract terminated 98 9789 receipt last flowed w k 11 99 012 41500 02 203 sitara 108246 stop date 11 99 deal rolled six days cover flow 98 5789 receipt last flowed w k 12 99 96026573 sitara 26569 stop date 12 99 contract terminated 98 6855 receipt last flowed w k 12 99 215 k sitara 94120 stop date 12 99 deal rolled jan 98 6725 receipt last flowed w kwas 12 99 215 k sitara 138332 stop date 12 99 spot deal renegotiate price cover flow work craig faulbaum 98 9676 receipt last flowed w k 12 99 215 k sitara 95912 stop date 12 99 new deal 151669 jan 98 4548 receipt last flowed w k 12 99 96026573 sitara 94147 stop date 12 99 new deal 151666 jan,0
2140,ham,tri c cokinos gov bill daniels dec pricing daren fyi bob forwarded robert cotten hou ect 11 30 2000 06 20 pm enron north america corp melissa graves 11 30 2000 04 40 pm julie meyers hou ect ect cc donald p reinhardt hou ect ect susan smith hou ect ect vance l taylor hou ect ect michael walters hou ect ect jeffrey austin hou ees ees robert cotten hou ect ect cynthia hakemack hou ect ect subject tri c cokinos gov bill daniels dec pricing julie please correct pricing sitara ticket 377169 month dec 97 hsc 97 gas daily per jeff message thank melissa forwarded melissa graves hou ect 11 30 2000 04 39 pm jeff austin ees 11 28 2000 02 38 pm melissa graves hou ect ect cc jill zivley hou ect ect subject tri c cokinos gov bill daniels dec pricing melissa cokinos elected paid gas daily month december please let jill know questions thanks jeff,0
2864,ham,hpl nom march 27 2001 see attached file hplno 327 xls hplno 327 xls,0
1841,ham,wacog sale cannon winter 2000 01 according contract pricing gas selling back cannon wacog bought summer calculation wacog let know questions comments dave,0
2918,ham,oasis line daren oasis away temporary passwords line nom encourageing everyone get board let know want attached agreement info nom confirm cycles using week pretty user friendly reporting capabilities still developed told ready soon take look www oasispipeline com logon north password enron currently intradays allowed online fax email want approve days looking allowing future mark,0
2266,ham,wyman gordan forgings inc september 2000 production found anything julie forwarded julie meyers hou ect 12 20 2000 01 53 pm katherine herrera enron 12 19 2000 09 45 julie meyers hou ect ect cc subject wyman gordan forgings inc september 2000 production julie sales 451362 billed wyman gordon 363 mmbtus 4 7328 sept 2000 spoke richard moran wyman gordon indicated physical gas deals us year owe us 1 718 01 billed september please validate gas deal ticket linked type financial deal thanks katherine,0
